,COVID_Hub_Trained_Ensemble,FH_BPagano_RtDriven,FH_CEID_Walk,FH_COVIDhub_baseline,FH_COVIDhub_ensemble,FH_COVIDhub_trained_ensemble,FH_CU_nochange,FH_CU_scenario_high,FH_CU_scenario_low,FH_CU_scenario_mid,FH_CU_select,FH_Covid19Sim_Simulator,FH_CovidAnalytics_DELPHI,FH_Google_Harvard_CPF,FH_IEM_MED_CovidProject,FH_JHUAPL_Bucky,FH_JHU_CSSE_DECOM,FH_JHU_IDD_CovidSP,FH_JHU_UNC_GAS_StatMechPool,FH_KITmetricslab_select_ensemble,FH_Karlen_pypm,FH_LANL_GrowthRate,FH_LNQ_ens1,FH_MIT_Cassandra,FH_MIT_ISOLAT_Mixtures,FH_MOBS_GLEAM_COVID,FH_MUNI_ARIMA,FH_Microsoft_DeepSTIA,FH_RobertWalraven_ESG,FH_TTU_squider,FH_UCLA_SuEIR,FH_UMich_RidgeTfReg,FH_UVA_Ensemble,USC_SI_kJalpha
FH_CU_select,0.3123533333333335,0.5219866666666668,0.734743333333334,0.7920279999999997,0.49487200000000037,0.3805133333333335,0.08117666666666667,0.1667966666666667,0.12149666666666664,0.0,0.0,0.6432033333333331,0.5507600000000001,0.9063880000000003,0.3541700000000003,0.5286733333333336,0.3740233333333336,0.5391800000000003,0.6384466666666664,0.5060350000000003,0.3266499999999998,0.5001566666666666,0.21900999999999993,0.68829,0.40972000000000003,0.5708199999999997,0.4651400000000001,1.0572966666666672,0.5021933333333338,0.7056400000000002,0.9408360000000002,0.9662533333333329,0.5680266666666666,0.4471866666666669
FH_Covid19Sim_Simulator,0.3715033333333334,0.38618000000000025,0.8221366666666664,1.0939799999999995,0.248112,0.36812666666666677,0.6019833333333334,0.6826899999999997,0.5038933333333332,0.6432033333333331,0.6432033333333331,0.0,0.17745999999999998,0.9355319999999998,0.4291833333333335,0.2791866666666668,0.4684733333333334,0.3307333333333332,0.4760833333333331,0.4460350000000001,0.4731766666666666,0.8618399999999995,0.23544000000000004,0.5895933333333336,0.35164000000000023,0.17645666666666676,0.5363633333333336,1.094499999999999,0.1797633333333334,0.2645700000000002,0.9587119999999995,1.124993333333333,0.3002266666666668,0.41494000000000003
FH_CovidAnalytics_DELPHI,0.27737666666666666,0.34293333333333326,0.8263366666666666,1.0781279999999998,0.169884,0.30560666666666664,0.4984433333333332,0.5819133333333335,0.4020533333333334,0.5507600000000001,0.5507600000000001,0.17745999999999998,0.0,0.9139920000000002,0.33928000000000025,0.19047333333333336,0.39280999999999994,0.25314333333333333,0.39454000000000006,0.3983849999999999,0.3851066666666668,0.8085600000000003,0.10386999999999996,0.6093166666666663,0.27080400000000016,0.11287000000000004,0.46377999999999986,1.0648199999999999,0.09857000000000005,0.22547333333333336,0.9511040000000006,1.0964533333333333,0.2352166666666666,0.30589
FH_Google_Harvard_CPF,0.9446080000000003,0.8905159999999999,0.9190680000000003,1.1212449999999996,0.9362350000000003,0.9997400000000005,0.9212199999999995,0.8964320000000001,0.923064,0.9063880000000003,0.9063880000000003,0.9355319999999998,0.9139920000000002,0.0,0.9390839999999996,0.9594079999999997,0.9231039999999997,0.8959280000000003,0.9292280000000003,0.9668600000000002,0.9288719999999997,1.0431639999999995,0.8524700000000002,0.8036799999999993,0.8251299999999999,0.9303039999999997,0.9464039999999999,0.7010199999999995,0.9172800000000007,1.0057400000000003,0.5505550000000002,0.8342280000000002,0.9292440000000006,0.9568719999999998
FH_IEM_MED_CovidProject,0.2666300000000001,0.40802,0.7336233333333333,0.8673360000000002,0.2770520000000001,0.2726466666666667,0.3735700000000001,0.45255000000000023,0.3212033333333334,0.3541700000000003,0.3541700000000003,0.4291833333333335,0.33928000000000025,0.9390839999999996,0.0,0.3679433333333331,0.3280233333333334,0.3846566666666666,0.4492,0.32403000000000004,0.3006933333333335,0.6265633333333329,0.24988999999999997,0.6457966666666667,0.3372400000000001,0.33320666666666693,0.3765833333333335,1.0949766666666665,0.3074,0.42557000000000006,0.9643159999999996,1.0877500000000007,0.4024966666666667,0.33834
FH_JHUAPL_Bucky,0.2949166666666667,0.38141,0.8686533333333329,1.1273519999999995,0.20142000000000002,0.30727999999999983,0.4769066666666666,0.5379033333333336,0.40345000000000003,0.5286733333333336,0.5286733333333336,0.2791866666666668,0.19047333333333336,0.9594079999999997,0.3679433333333331,0.0,0.3621499999999999,0.30415000000000014,0.42207333333333363,0.34026500000000004,0.38071666666666676,0.7677033333333331,0.11508999999999998,0.6041533333333333,0.3059800000000001,0.17099999999999996,0.48546333333333336,0.9801266666666667,0.1813866666666667,0.2920400000000001,0.9311559999999998,1.102453333333332,0.26470666666666665,0.34893666666666684
FH_JHU_CSSE_DECOM,0.28011333333333327,0.3980033333333335,0.7245300000000001,0.8876280000000005,0.3354479999999999,0.31451333333333326,0.3917633333333334,0.4622599999999999,0.32562000000000013,0.3740233333333336,0.3740233333333336,0.4684733333333334,0.39280999999999994,0.9231039999999997,0.3280233333333334,0.3621499999999999,0.0,0.38875333333333334,0.5475666666666666,0.400825,0.31566000000000005,0.588733333333333,0.07859999999999998,0.6740566666666667,0.3767640000000001,0.3703666666666666,0.4658999999999999,1.0365866666666663,0.33970000000000006,0.49762333333333325,0.9669439999999999,0.9640233333333333,0.44026666666666653,0.34704000000000007
FH_JHU_IDD_CovidSP,0.3412300000000001,0.4004700000000002,0.8590333333333326,1.1289999999999998,0.27235599999999993,0.3815266666666668,0.5020366666666672,0.5471900000000005,0.4168999999999998,0.5391800000000003,0.5391800000000003,0.3307333333333332,0.25314333333333333,0.8959280000000003,0.3846566666666666,0.30415000000000014,0.38875333333333334,0.0,0.4783100000000003,0.38333500000000015,0.3637066666666666,0.8153433333333333,0.15142000000000003,0.6272466666666664,0.36262400000000006,0.22125666666666668,0.45741333333333356,1.0229233333333332,0.24767000000000006,0.31046333333333326,0.9170680000000003,1.0909466666666667,0.33296999999999977,0.37586
FH_JHU_UNC_GAS_StatMechPool,0.43041666666666684,0.56272,0.8902966666666663,1.1456280000000008,0.36428000000000016,0.47533333333333333,0.6061600000000004,0.6385200000000002,0.5421266666666669,0.6384466666666664,0.6384466666666664,0.4760833333333331,0.39454000000000006,0.9292280000000003,0.4492,0.42207333333333363,0.5475666666666666,0.4783100000000003,0.0,0.5134550000000003,0.4993166666666669,0.8339799999999997,0.3564700000000001,0.7387999999999995,0.42446000000000006,0.38213,0.544576666666667,0.9459000000000001,0.3894133333333331,0.4312433333333333,0.9577439999999998,1.094513333333334,0.4146266666666664,0.41052999999999995
FH_KITmetricslab_select_ensemble,0.3363999999999999,0.4529300000000001,0.808615,1.127265,0.341855,0.2702466666666667,0.4706049999999999,0.5214900000000007,0.40201999999999993,0.5060350000000003,0.5060350000000003,0.4460350000000001,0.3983849999999999,0.9668600000000002,0.32403000000000004,0.34026500000000004,0.400825,0.38333500000000015,0.5134550000000003,0.0,0.22434499999999993,0.7253300000000003,,0.6366349999999998,0.46129333333333344,0.3132899999999999,0.4431550000000001,0.8549000000000002,0.4086649999999999,0.5029099999999997,0.9514199999999999,1.0847650000000004,0.4427449999999999,0.377385
FH_Karlen_pypm,0.2506633333333333,0.37677666666666654,0.8352000000000005,1.0235360000000002,0.35860400000000014,0.28951999999999994,0.31223,0.35648000000000024,0.3013766666666666,0.3266499999999998,0.3266499999999998,0.4731766666666666,0.3851066666666668,0.9288719999999997,0.3006933333333335,0.38071666666666676,0.31566000000000005,0.3637066666666666,0.4993166666666669,0.22434499999999993,0.0,0.6649866666666661,0.08578999999999994,0.6405366666666665,0.384464,0.34256999999999993,0.4297033333333333,0.9658866666666668,0.3667833333333331,0.49025000000000046,0.9205760000000005,1.0121700000000005,0.39888333333333337,0.3273400000000001
FH_LANL_GrowthRate,0.5581300000000007,0.7804933333333334,0.6729533333333332,0.7321280000000006,0.6815279999999994,0.544133333333333,0.5564266666666663,0.5328666666666668,0.6050633333333335,0.5001566666666666,0.5001566666666666,0.8618399999999995,0.8085600000000003,1.0431639999999995,0.6265633333333329,0.7677033333333331,0.588733333333333,0.8153433333333333,0.8339799999999997,0.7253300000000003,0.6649866666666661,0.0,0.6674499999999999,0.7593333333333331,0.6370279999999998,0.8549366666666667,0.6753166666666665,0.8337733333333336,0.7824666666666671,0.9798666666666664,0.9000919999999996,0.8814199999999995,0.8404333333333331,0.7242599999999997
FH_LNQ_ens1,0.03543999999999997,0.11546000000000003,0.83013,1.11564,0.05311999999999999,,0.23458000000000012,0.3183,0.15469999999999995,0.21900999999999993,0.21900999999999993,0.23544000000000004,0.10386999999999996,0.8524700000000002,0.24988999999999997,0.11508999999999998,0.07859999999999998,0.15142000000000003,0.3564700000000001,,0.08578999999999994,0.6674499999999999,0.0,0.58018,0.23492999999999997,0.09966999999999998,0.31788000000000005,1.10961,0.048969999999999986,0.19422999999999996,0.8657100000000001,0.9813000000000003,0.13722999999999996,0.11075999999999998
FH_MIT_Cassandra,0.6438533333333328,0.6631399999999995,0.8119666666666667,1.039532,0.516256,0.6767933333333338,0.6595033333333331,0.6399266666666665,0.6726266666666673,0.68829,0.68829,0.5895933333333336,0.6093166666666663,0.8036799999999993,0.6457966666666667,0.6041533333333333,0.6740566666666667,0.6272466666666664,0.7387999999999995,0.6366349999999998,0.6405366666666665,0.7593333333333331,0.58018,0.0,0.6000600000000003,0.5777933333333329,0.7115100000000004,0.806716666666667,0.5821766666666668,0.6948133333333327,0.9130879999999998,0.9320866666666661,0.6076233333333332,0.6800766666666669
FH_MIT_ISOLAT_Mixtures,0.3115240000000001,0.43546799999999986,0.6899680000000002,0.7179200000000003,0.2877950000000001,0.36600999999999995,0.4183480000000001,0.4866760000000001,0.34828400000000015,0.40972000000000003,0.40972000000000003,0.35164000000000023,0.27080400000000016,0.8251299999999999,0.3372400000000001,0.3059800000000001,0.3767640000000001,0.36262400000000006,0.42446000000000006,0.46129333333333344,0.384464,0.6370279999999998,0.23492999999999997,0.6000600000000003,0.0,0.29550800000000005,0.47345600000000004,0.9847840000000003,0.22335600000000003,0.3001400000000001,0.7724199999999999,0.8782519999999996,0.3585519999999998,0.3507119999999999
FH_MOBS_GLEAM_COVID,0.2832466666666667,0.32739666666666684,0.9036266666666667,1.193695999999999,0.13652800000000007,0.30551999999999996,0.4930900000000001,0.5844333333333331,0.3904066666666668,0.5708199999999997,0.5708199999999997,0.17645666666666676,0.11287000000000004,0.9303039999999997,0.33320666666666693,0.17099999999999996,0.3703666666666666,0.22125666666666668,0.38213,0.3132899999999999,0.34256999999999993,0.8549366666666667,0.09966999999999998,0.5777933333333329,0.29550800000000005,0.0,0.4593299999999996,1.0325666666666666,0.11663333333333327,0.18652000000000005,0.9209400000000004,1.1137866666666665,0.1997066666666667,0.26386666666666675
FH_MUNI_ARIMA,0.38941333333333367,0.5387566666666671,0.7471,0.8889680000000003,0.40614399999999984,0.42663333333333325,0.48013666666666693,0.5333633333333334,0.42822333333333373,0.4651400000000001,0.4651400000000001,0.5363633333333336,0.46377999999999986,0.9464039999999999,0.3765833333333335,0.48546333333333336,0.4658999999999999,0.45741333333333356,0.544576666666667,0.4431550000000001,0.4297033333333333,0.6753166666666665,0.31788000000000005,0.7115100000000004,0.47345600000000004,0.4593299999999996,0.0,1.066063333333333,0.4526733333333334,0.5488933333333337,1.0319639999999997,1.0764666666666665,0.5165766666666666,0.4270233333333336
FH_Microsoft_DeepSTIA,1.0043933333333328,0.981283333333333,1.0558233333333342,1.4477039999999992,0.9700599999999995,1.0331666666666661,0.9964533333333336,0.8654266666666678,1.0605166666666666,1.0572966666666672,1.0572966666666672,1.094499999999999,1.0648199999999999,0.7010199999999995,1.0949766666666665,0.9801266666666667,1.0365866666666663,1.0229233333333332,0.9459000000000001,0.8549000000000002,0.9658866666666668,0.8337733333333336,1.10961,0.806716666666667,0.9847840000000003,1.0325666666666666,1.066063333333333,0.0,1.1073933333333335,1.1525766666666668,0.6713559999999994,0.7876899999999997,0.9658766666666666,1.0219200000000006
FH_RobertWalraven_ESG,0.2503166666666665,0.35899000000000014,0.7964799999999999,1.0325839999999993,0.16096000000000002,0.27463999999999994,0.47146000000000005,0.5770066666666664,0.36332666666666674,0.5021933333333338,0.5021933333333338,0.1797633333333334,0.09857000000000005,0.9172800000000007,0.3074,0.1813866666666667,0.33970000000000006,0.24767000000000006,0.3894133333333331,0.4086649999999999,0.3667833333333331,0.7824666666666671,0.048969999999999986,0.5821766666666668,0.22335600000000003,0.11663333333333327,0.4526733333333334,1.1073933333333335,0.0,0.18613666666666667,0.9244600000000003,1.0901266666666662,0.2408633333333333,0.31250999999999995
FH_TTU_squider,0.4078266666666667,0.44624666666666646,0.9232166666666662,1.1656119999999999,0.2638999999999999,0.41331333333333364,0.6496699999999996,0.7567866666666665,0.5263333333333334,0.7056400000000002,0.7056400000000002,0.2645700000000002,0.22547333333333336,1.0057400000000003,0.42557000000000006,0.2920400000000001,0.49762333333333325,0.31046333333333326,0.4312433333333333,0.5029099999999997,0.49025000000000046,0.9798666666666664,0.19422999999999996,0.6948133333333327,0.3001400000000001,0.18652000000000005,0.5488933333333337,1.1525766666666668,0.18613666666666667,0.0,0.9877040000000001,1.1372399999999996,0.29233,0.3934966666666667
FH_UCLA_SuEIR,0.9238920000000003,0.9325120000000001,0.9090159999999998,1.2200349999999998,0.9730150000000006,1.0424299999999997,0.9333520000000002,0.8872600000000006,0.9441760000000008,0.9408360000000002,0.9408360000000002,0.9587119999999995,0.9511040000000006,0.5505550000000002,0.9643159999999996,0.9311559999999998,0.9669439999999999,0.9170680000000003,0.9577439999999998,0.9514199999999999,0.9205760000000005,0.9000919999999996,0.8657100000000001,0.9130879999999998,0.7724199999999999,0.9209400000000004,1.0319639999999997,0.6713559999999994,0.9244600000000003,0.9877040000000001,0.0,0.8714600000000006,0.9281320000000005,0.9131399999999996
FH_UMich_RidgeTfReg,1.0639466666666668,1.0479333333333336,0.9638900000000002,0.9452160000000005,1.1273640000000003,1.100653333333333,0.9763566666666672,0.9395966666666667,1.0043200000000003,0.9662533333333329,0.9662533333333329,1.124993333333333,1.0964533333333333,0.8342280000000002,1.0877500000000007,1.102453333333332,0.9640233333333333,1.0909466666666667,1.094513333333334,1.0847650000000004,1.0121700000000005,0.8814199999999995,0.9813000000000003,0.9320866666666661,0.8782519999999996,1.1137866666666665,1.0764666666666665,0.7876899999999997,1.0901266666666662,1.1372399999999996,0.8714600000000006,0.0,1.09261,1.0298199999999995
FH_UVA_Ensemble,0.33511000000000013,0.3986866666666665,0.9282966666666665,1.2417760000000002,0.25930400000000003,0.3598400000000001,0.49524333333333337,0.5579366666666665,0.42639666666666665,0.5680266666666666,0.5680266666666666,0.3002266666666668,0.2352166666666666,0.9292440000000006,0.4024966666666667,0.26470666666666665,0.44026666666666653,0.33296999999999977,0.4146266666666664,0.4427449999999999,0.39888333333333337,0.8404333333333331,0.13722999999999996,0.6076233333333332,0.3585519999999998,0.1997066666666667,0.5165766666666666,0.9658766666666666,0.2408633333333333,0.29233,0.9281320000000005,1.09261,0.0,0.3402833333333333
USC_SI_kJalpha,0.25531000000000004,0.41281666666666694,0.8277866666666663,1.0741759999999991,0.28530800000000006,0.3009266666666668,0.4243966666666667,0.48494000000000037,0.3574133333333333,0.4471866666666669,0.4471866666666669,0.41494000000000003,0.30589,0.9568719999999998,0.33834,0.34893666666666684,0.34704000000000007,0.37586,0.41052999999999995,0.377385,0.3273400000000001,0.7242599999999997,0.11075999999999998,0.6800766666666669,0.3507119999999999,0.26386666666666675,0.4270233333333336,1.0219200000000006,0.31250999999999995,0.3934966666666667,0.9131399999999996,1.0298199999999995,0.3402833333333333,0.0
